amount,sender_account_age,receiver_account_age,is_fraud,sender_account_id,receiver_account_id
11.13,556,645,0,3582,1637
11.43,2716,393,0,1268,2085
144.68,1487,471,0,4570,4179
18.5,2528,1270,0,3112,3313
6.05,1521,2073,0,2800,3244
22.5,2663,3397,0,1161,4124
105.38,1616,593,0,4589,2470
33.26,3569,2311,0,4741,1404
26.51,2250,1876,0,2469,1109
124.88,2300,2356,0,1742,4826
355.91,3188,2845,0,1296,1689
29.34,1175,788,0,1472,4265
260.43,773,772,0,3368,3061
10.21,728,3523,0,2731,2768
13.56,845,1332,0,2470,2874
132.49,1511,3201,0,3822,2925
25.99,1236,2122,0,4016,1937
3.25,1306,2037,0,4361,1846
299.51,1975,448,0,4804,2370
106.34,2221,3502,0,2726,3362
7.06,1521,2659,0,2062,4421
16.69,1945,2084,0,4981,1337
112.01,1821,2649,0,4362,2816
210.42,325,2377,0,3775,2612
79.36,2011,2264,0,3269,4418
10.96,1958,1953,0,1793,2971
49.66,114,2333,0,4716,4853
1.29,2056,1960,0,4333,1658
31.82,2402,3532,0,2720,4517
1102.97,1668,2788,0,4295,4684
48.28,254,239,0,3649,4677
100.65,3322,342,0,3789,3862
376.59,1652,1360,0,3956,1843
27.65,3290,3097,0,1212,2763
46.75,2611,1640,0,3148,1727
10.87,3487,2799,0,1859,2028
51.87,677,2345,0,3605,4879
17.75,2887,1998,0,4176,3089
95.78,3273,1282,0,4551,4767
37.76,2103,1574,0,4993,3942
468.8505727093726,26,2187,1,3741,2778
27.78,1796,2155,0,4789,1984
28.98,2490,614,0,3789,3491
2.79,2678,3006,0,2326,2745
8.93,1766,2208,0,3489,3881
21.38,3526,2210,0,2257,1371
101.02,1932,1191,0,4733,3730
35.32,2256,256,0,4558,4669
4.25,539,1046,0,2656,3326
16.48,75,3582,0,2199,4087
52.64,2299,1743,0,2361,4524
8.68,997,248,0,1621,1577
57.73,2591,2961,0,2631,4270
0.53,2055,753,0,4568,4229
29.89,1292,2829,0,3025,3610
13.3,1500,3422,0,2917,2106
88.28,626,274,0,4167,4106
29.05,969,2523,0,3240,2568
59.8,570,3239,0,2818,1909
51.45,3151,653,0,4039,4095
29.68,561,3429,0,2930,1241
11.83,517,3094,0,3200,2486
264.99,2790,898,0,2810,2373
85.42,921,1208,0,3176,2875
11.03,1043,1343,0,2875,4081
37.53,1509,2733,0,2306,1894
65.33,3253,158,0,3115,3947
55.28,259,2057,0,4657,3562
10.59,1792,2939,0,4712,3865
18.85,24,527,0,4633,2705
106.64,1384,194,0,3668,1036
63.81,3065,3155,0,3418,4552
25.43,2662,3013,0,1931,1952
33.88,285,2646,0,3161,1603
83.78,545,403,0,1835,1572
281.49355292702575,8,3283,1,2278,2935
101.21,1756,3215,0,1730,3988
685.07,2668,2397,0,1542,2278
199.42,2572,163,0,1044,2191
7.69,2785,2673,0,2607,2533
302.12,3073,1977,0,2271,4673
95.44,1475,2672,0,1318,1259
186.93,2425,3139,0,3336,2485
119.22,2613,2711,0,1260,4050
3.45,3010,687,0,2009,3058
331.53,131,1466,0,2335,2078
971.48,419,913,0,4352,3858
69.37,1462,1277,0,1709,1412
6.69,180,683,0,2229,4409
48.79,1040,1243,0,2369,4533
1.48,2017,568,0,4671,4967
56.99,2855,313,0,4661,2750
23.26,473,2098,0,2418,2194
22.34,75,1665,0,2309,2816
19.64,1236,1758,0,4658,4961
15.83,947,3141,0,3192,1961
4.92,694,2716,0,4611,3928
890.1846415733497,18,2139,1,2605,4183
141.42,3641,696,0,1903,1825
9.98,3493,3561,0,4548,3766
0.41,787,1083,0,1407,3825
34.14,2748,1686,0,4097,2221
20.84,1243,489,0,1278,4776
45.3,1945,1485,0,1913,1238
16.13,3394,1470,0,1375,3362
4.73,2661,406,0,1445,4309
21.64,242,1468,0,4911,1267
22.31,569,2769,0,4575,3653
10.83,3527,3454,0,1365,4944
576.02,1254,1772,0,2236,4924
134.5,2234,3104,0,4822,2117
223.44,1601,1399,0,3326,4402
16.15,2742,1971,0,1772,4437
11.42,173,836,0,1775,4075
3.11,1244,1266,0,2404,1522
12.21,3098,3639,0,4181,1509
105.69,488,2242,0,2788,2140
168.83,3590,3326,0,2432,3978
57.01631192450811,7,2659,1,4691,4359
166.86,3034,1537,0,3392,2947
5.82,734,2711,0,4452,2593
1572.2762146867894,4,1766,1,2820,1836
134.99,163,2652,0,1274,3964
18.53,3191,1819,0,4576,4281
18.2,2574,310,0,1613,4200
122.54,7,971,0,4509,2326
5.32,365,3067,0,2740,1480
26.38,3522,2537,0,4684,2554
144.96,2701,1970,0,1360,4817
57.45,3106,1504,0,1529,1868
237.57,949,950,0,1551,1961
9.5,2686,1968,0,4177,2573
101.88,2171,2173,0,2238,4883
23.26,716,1186,0,4435,4769
12.89,3446,231,0,1506,1774
27.89,1790,2524,0,2668,1568
105.76,2248,3058,0,1592,4267
14.63,2657,3516,0,2888,2379
93.46,3348,1715,0,3820,2681
7.51,2728,725,0,3138,1203
12.04,1548,2004,0,1302,1919
228.82,3551,2239,0,2982,4793
37.74,1160,1017,0,2285,4383
9.13,1903,2145,0,1325,1748
432.02,629,464,0,4194,4932
4.47,1165,2071,0,4039,2241
14.15,2498,2340,0,4829,2156
38.81,1486,3513,0,1682,3393
17.92,1387,3420,0,1910,2058
25.55,30,1795,0,1857,3094
2914.08,1753,952,0,2561,1477
7.68,2949,1950,0,3639,3797
38.06,2976,1987,0,2590,4780
2.53,1145,108,0,2483,2167
116.28,2125,2768,0,1107,2524
0.94,857,2930,0,2733,3048
236.27,2147,1840,0,3583,2605
20.42,2547,1126,0,2040,4835
0.84,2830,3538,0,1227,4735
4.97,1941,3049,0,4125,4228
15.29,80,3021,0,1637,4674
64.35,659,1217,0,4711,4093
9.17,2089,732,0,3230,1358
100.52,119,469,0,2296,3466
162.47,608,702,0,2889,2983
2.07,2460,2964,0,3819,2977
13.37,1035,1932,0,2160,2848
4.58,1170,2981,0,4386,1748
6.19,749,2912,0,2388,2909
2.33,1680,881,0,2340,4790
135.81,2686,3208,0,2539,3298
13.75,3229,2051,0,1169,3324
6.63,3122,2722,0,3341,4359
10.33,1956,1427,0,3790,4427
72.49,3247,756,0,1937,3313
133.09,2663,1584,0,1116,1391
85.35,1937,2162,0,3317,3144
36.18,755,1708,0,2437,2061
4.26,1852,3594,0,4608,4695
130.59,528,3017,0,1370,3971
46.09,887,2641,0,4053,4837
272.08,202,642,0,1299,3201
61.9,2071,997,0,3744,4939
0.43,538,1726,0,4667,2972
355.04,887,1680,0,3852,4818
24.133814112584247,10,658,1,2465,4666
37.11,3630,1310,0,1566,4030
58.06,3587,140,0,2754,3277
100.98,2843,3268,0,1452,3468
14.19,97,1908,0,3151,1026
8.95,261,1221,0,2820,3299
4.92,2001,1060,0,2813,3415
118.06,2372,647,0,3940,3788
19.14,2538,3495,0,3234,4551
127.5,2210,477,0,1207,1267
1648.68,62,3145,0,2730,4722
511.4768772905279,8,728,1,4295,1621
3.29,1446,2287,0,1001,3526
16.36,983,2460,0,2520,2016
8.78,640,2138,0,3632,1880
6.42,2387,2340,0,3684,2927
977.01,100,3393,0,2392,1085
20.56,2050,1171,0,2957,1734
12.09,1954,1847,0,1831,4664
54.34,2426,783,0,3290,2899
13.57,3404,3215,0,4475,1219
70.43,632,694,0,4894,3117
22.29,832,2758,0,3468,1097
116.43,54,373,0,4041,2059
11.1,1699,612,0,4540,4186
15.3,682,3031,0,4574,3143
8.47,532,1106,0,3635,1234
7.36,2380,1510,0,1024,3738
323.35,1787,2089,0,3948,4781
35.83,597,3480,0,1544,1408
450.34,1399,3402,0,2518,4534
144.68,1838,3315,0,2048,1331
46.23,303,3568,0,2746,2090
10.01,357,2589,0,2685,4959
14.96,823,175,0,1227,4426
5.81,1350,764,0,3390,4210
92.31,1072,760,0,4513,4971
22.13,1997,1085,0,1222,2461
17.21,2646,500,0,2428,1219
8.96,1291,3008,0,1438,4271
115.95,3095,1395,0,4959,2256
4.65,2159,466,0,4382,3390
5.33,1595,1335,0,4547,1129
8.28,1986,951,0,3056,2868
149.43,3047,1762,0,2851,3577
3.62,1644,1485,0,1926,3200
9.41,1197,2874,0,2074,3569
14.27,756,3044,0,1528,4770
18.05,1152,475,0,2058,2754
28.48,2140,223,0,1993,4621
0.9,40,501,0,3919,2338
16.79,1251,2419,0,2923,1751
5.49,238,2508,0,3735,4737
551.68,1559,808,0,3320,2534
15.34,2251,591,0,3198,3499
167.82,3586,624,0,3879,4374
6.77,112,879,0,2125,1374
5.27,1892,1286,0,3621,3159
11.11,540,1183,0,4026,2031
79.87,2668,2981,0,1480,1502
43.98,2098,405,0,2580,4567
7.14,1065,297,0,4021,1216
43.94,3320,3402,0,2843,4259
85.35,549,1753,0,2062,1479
14.37,255,1933,0,3765,2869
392.29,370,3514,0,3641,3582
8.59,349,1735,0,1823,2960
25.75,646,3180,0,4962,4852
261.32,2412,3411,0,4552,4661
16.13,3002,1121,0,2650,3934
82.44,403,2348,0,2707,4686
2.8,1385,1256,0,3255,3066
116.92,2435,953,0,4860,1690
121.61,1013,2112,0,4117,1307
95.91,1342,2195,0,2568,4103
54.48,146,2314,0,1472,1770
103.4,2679,3100,0,3685,2228
15.37,76,231,0,4207,3670
37.64,1415,1204,0,3021,4389
2.19,3059,2148,0,4250,4193
21.82,691,2773,0,2328,4629
25.63,2383,2669,0,1738,2004
51.09,3082,1228,0,2341,1664
81.38,2391,871,0,2380,2143
30.27,2698,2261,0,4564,3081
0.2,1461,976,0,4724,3363
11.08,3188,474,0,3163,3435
63.92,1235,1853,0,4757,4535
15.05,90,782,0,3693,3779
17.91,3546,3552,0,1500,1080
96.48,1180,2770,0,4769,2262
12.37,2118,2062,0,1827,2721
1557.37,591,2507,0,1369,3711
13.41,2707,249,0,1641,3791
11.56,1323,3321,0,2102,1908
2.79,176,1528,0,2067,4245
4.34,3101,3128,0,4275,2545
109.32,3297,3560,0,1014,1781
10.86,1378,1484,0,3892,3019
2.78,2436,1057,0,2719,2949
491.89,431,2974,0,4800,1600
140.65,2212,2887,0,2875,2168
733.1,708,1263,0,1459,4061
398.59,2042,3521,0,2314,1300
8.52,581,2827,0,4858,3575
46.77,2180,1460,0,3138,4901
12.21,593,2575,0,4547,2444
36.58,550,2237,0,4508,3769
197.02,2489,3332,0,2972,1708
89.27,2283,3593,0,3534,2528
13.5,2909,1203,0,1318,2523
9.15,2504,1484,0,1672,3083
15.21,83,3626,0,4829,4162
392.52,1960,1537,0,3296,3279
13.61,1332,2869,0,4568,3450
43.54,599,2625,0,4590,1068
147.05,1578,2144,0,2056,1556
248.09,3507,2125,0,3587,2887
13.18,908,250,0,3142,2541
29.07,1743,37,0,4573,3887
6.41,888,963,0,3092,2397
15.86,1027,1164,0,1106,1998
50.15,2686,2188,0,3666,3383
46.47,1684,572,0,4192,3176
2.46,1586,473,0,1019,4420
26.06,1169,1297,0,3822,4778
107.28,1031,2106,0,3090,1511
26.67,1420,2928,0,1552,1985
21.06,1727,474,0,3625,1201
51.37,1885,3183,0,3067,4092
26.44,2602,3136,0,2801,2218
35.6,2753,2326,0,3052,1279
24.13,1421,2196,0,1585,3386
6.66,1560,560,0,4324,1711
4.1,2272,1578,0,2287,1868
31.71,187,778,0,2111,1973
8.47,2019,3255,0,1190,3352
68.1,3421,2780,0,1350,1124
2.53,1914,3274,0,3519,4458
245.99,1950,738,0,4669,1055
48.85,3634,1247,0,3013,4051
3.59,1116,2406,0,1666,3805
93.71,1204,3234,0,1382,4081
4.13,1299,958,0,2972,3570
105.36,1240,1633,0,4595,1199
8.35,880,432,0,3816,2447
86.52,1186,3249,0,1447,2110
27.88,1968,2681,0,1381,1137
82.9,3288,2080,0,3584,2146
315.17,2083,2014,0,1030,1590
54.54,832,2418,0,4918,3337
38.63,3241,1693,0,2781,2646
5.66,473,2371,0,4134,1119
2.92,286,281,0,4786,4916
66.63,2398,2132,0,4834,1739
56.19,630,308,0,1394,4462
94.97,2548,874,0,4064,4358
7.8,315,132,0,3527,4646
1.77,1363,2769,0,4576,4230
29.09,2830,3138,0,2634,4713
1232.54,2988,2251,0,3344,2607
2.82,2234,3626,0,4466,3108
71.83,458,2881,0,2386,2582
87.87,913,3072,0,3433,2266
18.0,1593,2714,0,2538,1715
40.35,1675,3263,0,4173,2241
53.35,953,2178,0,3086,4745
24.11,695,222,0,1946,2263
231.81,413,36,0,4346,4550
67.33,2814,1103,0,2316,2336
7.19,3273,2295,0,4230,1357
17.09,582,121,0,3602,2927
59.14,33,3622,0,2314,2432
12.41,626,3626,0,3102,3326
258.47,943,1540,0,2641,2742
115.36,2443,2971,0,3659,1582
4.57,2184,1423,0,3394,3730
65.15,3299,2553,0,3405,3830
10.27,2215,2844,0,4074,2944
101.83,944,3446,0,3854,4921
35.26,3528,2743,0,3363,2233
3.48,616,1478,0,2945,2329
15.97,3174,661,0,3032,1477
154.59,50,3329,0,3169,1069
21.67,941,535,0,1629,2826
54.33,2166,377,0,1924,4752
41.35,3263,1427,0,1986,4984
165.18,910,1627,0,2439,1017
495.5,3346,874,0,2354,4859
235.73,1685,2762,0,2732,3434
176.41,1383,1210,0,3404,1052
24.86,1333,1098,0,3648,3172
1.62,799,1931,0,1140,4940
17.32,2104,2964,0,2004,3427
22.06,1133,2954,0,3166,4169
45.13,2163,267,0,2243,1281
14.62,573,3083,0,3920,2244
7.75,97,3291,0,2940,3236
183.09,1260,3507,0,2878,4312
7.37,472,2687,0,3127,3989
162.23,1575,3451,0,3062,1914
167.57,2265,2576,0,1663,4074
72.14,1307,1160,0,2526,2272
33.17,2430,1654,0,2446,2711
124.81,1999,1678,0,1155,4382
182.54,1363,3074,0,1618,4828
49.73,2286,2291,0,4217,2158
989.8,1379,1230,0,2023,1481
95.82,1782,330,0,4030,4996
11.79,683,2298,0,4810,2578
151.41,419,1347,0,2803,1121
381.28,749,795,0,4557,3811
181.44,589,286,0,3025,4746
146.47,1151,3112,0,2850,4521
1.92,2985,574,0,1567,3187
8.39,2036,2562,0,1211,2085
12.72,962,1337,0,4520,1476
152.58,2117,457,0,1016,2286
0.69,3391,137,0,2114,1729
7.89,2276,1399,0,3622,1432
104.02,422,2245,0,1735,4490
59.16,3125,1621,0,2290,4156
52.23,559,3137,0,4366,2676
9.11,572,2937,0,2661,2958
0.79,3205,1769,0,1777,2034
131.19,1936,581,0,2922,3754
71.22,1379,93,0,2246,1748
127.95373050444313,22,1795,1,3123,4598
61.26,3510,2395,0,1422,3117
28.74,2262,3362,0,3198,2992
6.78,222,3406,0,4939,4817
10.4,2666,2730,0,1335,2565
22.0,2948,116,0,1006,2085
76.08,765,75,0,3145,3779
175.0,2985,1314,0,4487,4866
21.43,3011,1738,0,1524,4572
18.7,2957,671,0,3605,4460
9.66,518,92,0,4919,4161
5.26,460,1626,0,2385,3814
82.85,103,540,0,4113,1989
5.41,1848,229,0,1456,1530
191.53,1382,1417,0,2302,1142
962.7756631737044,18,141,1,4241,2175
3.78,2321,896,0,4694,2991
15.75,700,1872,0,1387,3967
10.27,1314,1473,0,1748,2907
31.09,2428,1456,0,3460,2217
12.75,3163,1850,0,4837,1574
52.19,1136,1183,0,3609,4960
6.59,2568,1616,0,2945,3615
46.64,2830,1963,0,2554,3134
17.67,2890,1044,0,4798,4236
62.32,2388,154,0,1188,4215
8.58,316,3278,0,3411,4458
842.08,3471,3309,0,1861,2748
20.4,3293,2049,0,4416,3248
12.33,3180,2222,0,4252,2968
63.62,2444,2461,0,2509,2652
81.48,437,3536,0,2653,1915
7.66,1319,890,0,3578,2069
3.68,2667,2723,0,1340,4072
1.11,573,3460,0,3381,1759
54.43,691,3025,0,2947,3435
162.62,746,2018,0,3995,1280
59.01,1143,860,0,4534,4974
23.89,3642,277,0,3301,3616
39.69,3440,1275,0,3173,2330
13.14,3079,2731,0,3162,2800
57.04,2136,1744,0,1023,4407
80.64,910,3048,0,1378,2358
238.24,780,1648,0,3203,3695
75.48,1505,309,0,3254,1644
34.64,1065,2857,0,3760,2864
54.05,1221,1494,0,3989,2728
5.99,636,514,0,1491,4382
24.74,50,2354,0,3603,3577
113.62,2666,1321,0,3279,3924
20.31,693,2294,0,2611,4953
12.74,2292,844,0,4188,1597
42.83,2852,2463,0,1682,4957
13.46,2001,135,0,4389,4738
16.42,3067,2679,0,3594,2265
36.37,1974,3626,0,4623,1022
44.75,1265,626,0,3301,1868
150.22,967,2941,0,1532,3944
22.56,796,587,0,1173,4126
13.2,3329,349,0,2754,4669
29.7,1077,1233,0,4155,2316
55.52,1652,3639,0,1672,1824
8.86,2078,1769,0,2217,1904
141.25,1451,1063,0,3862,3150
14.98,3137,3271,0,3890,3222
13.92,1588,1258,0,4859,1143
51.9,1002,2,0,3136,1079
143.01,876,113,0,3561,2077
15.28,1658,150,0,1585,1050
246.01,956,1488,0,2510,4384
115.15,1645,1754,0,3307,4623
1.75,2441,2779,0,2729,1860
16.79,3035,924,0,2334,4693
9.77,192,1458,0,1925,2123
10.37,1773,1259,0,3009,1170
10.04,1462,792,0,3871,4462
255.63,3023,2607,0,3591,1362
1.93,940,2483,0,2355,2258
2.02,2829,1560,0,1385,2282
89.14612214727397,18,2614,1,4597,1351
15.49,473,2546,0,2430,3889
110.94,1375,528,0,3291,3392
94.98,2450,450,0,1828,1373
120.15,3308,3130,0,2934,1430
39.13,2043,2099,0,1813,3981
371.37,3334,1047,0,3618,4740
6.11,2517,1158,0,3801,4937
14.81,411,2372,0,4991,4385
12.26,3331,1278,0,2424,4090
7.19,517,2588,0,4458,1238
375.17,679,2344,0,2979,1718
14.04,2533,2485,0,3907,3038
12.99,1431,1957,0,3177,3230
61.45,3270,655,0,2165,4387
6.24,2933,199,0,3180,1611
33.08,1756,931,0,4491,4781
7.75,1340,3239,0,3136,3261
6.46,427,2152,0,4906,2618
32.46,1514,2280,0,3705,1709
59.52,142,156,0,3134,4075
2.29,475,1641,0,2978,1511
44.21,3537,479,0,2769,1544
2.47,1349,81,0,2051,4389
6.03,107,2430,0,1261,4244
76.63,2857,2465,0,2420,1684
103.38,3323,1816,0,2642,1736
14.69,98,1444,0,4747,3176
130.2,1442,261,0,1325,1148
232.29,1316,1431,0,4855,3524
29.91,74,1145,0,3763,2700
96.44,1918,1214,0,3479,2423
200.47,1338,1649,0,1427,4476
172.54,282,2684,0,2915,3961
82.23,2191,2170,0,3487,2350
11.91,642,1741,0,4988,4400
2.38,3185,1526,0,2615,4163
28.63,3396,556,0,3325,3366
3.51,2239,3601,0,4455,4164
133.56,1031,453,0,3119,3994
162.09,462,1208,0,3769,1569
244.2,418,231,0,1212,1943
52.54,541,3603,0,2020,4682
30.96,1944,1030,0,2152,2744
9.79,2392,3619,0,3960,3026
9.48,1210,781,0,4799,2982
34.64,397,2758,0,3698,3510
10.54,3327,1282,0,4044,2057
0.94,734,2191,0,1771,3514
4.12,1123,131,0,2927,3164
6.92,319,1633,0,4451,1811
10.1,112,1338,0,4606,4419
98.21,3502,1815,0,1673,2461
19.04,1304,2550,0,3019,4547
12.54,2418,105,0,4747,2553
587.81,3141,1709,0,3766,3734
10.53,2009,1688,0,2814,3226
57.96,1329,2909,0,4105,2983
19.6,1040,2988,0,4789,4110
7.86,3311,1459,0,3026,3620
2.93,3623,1286,0,3225,4870
52.67,3245,2661,0,4566,4326
69.73,2384,1056,0,4178,2793
22.95,2334,2464,0,1085,4763
128.21,3519,1131,0,4373,2845
136.5,2785,536,0,3188,4764
7.72,2986,1611,0,1328,2006
35.04,58,594,0,3753,3034
1438.19,2859,1045,0,4504,2095
18.63,1180,1159,0,4720,2093
121.56,1320,2937,0,2240,1303
7.19,405,3191,0,1083,3201
227.21,1428,1520,0,2303,1024
557.9467896832126,29,437,1,1639,3255
25.18,2652,3216,0,2823,4943
26.41,416,39,0,3580,1564
4.11,2757,2961,0,1278,1739
3.56,361,1782,0,1634,1014
114.33,1008,227,0,2312,2679
3.84,1923,1513,0,1902,2175
14.89,228,3277,0,2263,3243
6.12,1080,1997,0,3164,2912
11.42,2093,2867,0,3100,4041
59.52,1568,1346,0,3777,4145
312.01,2582,516,0,4854,3892
23.91,1355,2695,0,4568,4519
63.57,1920,3162,0,3951,1572
10.94,2579,1268,0,3045,3830
24.33,2454,2769,0,4110,3907
169.89,100,2887,0,2284,2278
113.84,2714,1248,0,1240,4956
4.52,3115,956,0,2306,3606
40.7,1050,179,0,2917,2264
72.86,2380,2493,0,1285,2514
88.26,2102,477,0,4934,4570
84.54,2523,178,0,2041,1903
68.98,555,395,0,4967,2530
0.22,80,175,0,4021,1672
8.43,1652,2474,0,1803,1846
51.45,2697,3515,0,3966,4442
45.22,3037,2142,0,1971,2890
48.91,2236,2206,0,1076,2071
64.86,2374,1330,0,1466,3160
96.97,2202,1608,0,2589,3866
86.71,261,2970,0,3753,1616
14.0,482,697,0,4162,4834
104.0,2170,2759,0,2745,1249
21.93,655,1540,0,4777,1336
21.96,1536,3191,0,4357,4762
30.24,3386,2024,0,4102,1616
5.47,2032,3193,0,2704,1433
159.64,2144,2885,0,3464,2121
16.71,343,3297,0,4434,4480
6.69,1174,2249,0,4869,4335
9.71,1544,2950,0,2610,3375
18.12,2740,1790,0,3813,2328
353.75,1981,3109,0,4315,3010
31.86,1476,2801,0,4682,1181
1.2,3205,1750,0,4997,2479
14.92,2780,2344,0,2006,4228
11.91,603,2018,0,2188,2935
367.76,1089,52,0,4141,1452
7292.614982987166,11,1574,1,1063,4475
353.26,471,916,0,2751,3976
2.57,3195,312,0,4200,1508
35.21,325,2947,0,2285,3893
81.86,2701,1712,0,4002,2610
31.69,1320,2214,0,1328,4162
189.1,614,2050,0,4754,2870
175.08,1476,3394,0,4945,2921
55.01,2680,1977,0,2973,3205
14.57,167,3601,0,3486,1345
5.52,910,3448,0,1598,3793
49.89,2479,131,0,4902,3950
189.55,1798,302,0,3349,1096
20.09,1680,982,0,3512,2036
98.46,1193,473,0,4418,1948
58.29,3573,1003,0,1998,4278
1.89,2783,388,0,3076,4795
6.07,1827,3576,0,4476,4030
3.24,2187,2571,0,2124,3554
159.18,2859,1850,0,4759,4557
222.65,2922,560,0,2581,2637
8.48,168,740,0,1015,1287
2.92,422,3074,0,4037,4424
5.52,2410,1504,0,4782,4322
38.67,450,2081,0,4330,4377
4.68,1087,1440,0,4843,1209
10.54,285,1623,0,3218,1026
181.33,477,2446,0,4573,2806
10.65,998,930,0,1228,3821
10.04,2374,485,0,4589,3845
8.56,688,3039,0,4003,2413
23.57,3539,183,0,3403,3996
17.25,770,1550,0,2634,4139
7.05,3389,729,0,4254,1175
25.75,3537,2276,0,3057,4708
57.24,93,305,0,3876,2433
0.57,2847,2267,0,4402,1134
48.16,3496,2912,0,3550,4935
0.76,3630,1803,0,2214,3048
268.27,2160,890,0,1731,3624
18.27,3352,273,0,3131,3522
77.71,2609,1514,0,1684,1837
250.79,2394,2900,0,4962,3293
309.13,449,453,0,3278,3236
5.65,3633,3375,0,2472,4210
16.89,3227,362,0,4558,1006
69.18,484,1649,0,1683,2036
17.11,3426,3631,0,1519,1607
16.95,3068,1254,0,2801,2033
16.08,575,1065,0,3503,1495
7.99,1023,931,0,4564,3938
30.77,3644,751,0,2118,2384
98.89,443,1425,0,1908,1148
57.57,693,2450,0,4536,3218
8.14,1721,950,0,2470,1210
6.89,2357,151,0,2174,2566
43.27,3540,3436,0,3225,3025
153.97,3618,660,0,1714,2364
33.76,1928,3104,0,2779,4781
49.64,978,1528,0,3851,1281
17.1,3367,3117,0,2802,3292
50.74,205,1226,0,3432,2412
38.15,2652,1357,0,4807,1264
36.72,1268,1347,0,1236,4198
31.11,928,1092,0,1050,2006
13.12,512,3124,0,1045,1671
20.52,1696,3356,0,4139,2464
40.05,1830,2583,0,2330,1610
46.3,353,2452,0,1308,4857
26.29,451,2571,0,2325,1005
99.85,1440,1957,0,1363,4607
6.75,2314,578,0,4981,1438
4.1,2484,2095,0,4337,1166
9.11,1106,403,0,4350,1111
88.15,71,667,0,3042,2219
328.56,2183,494,0,2933,3752
41.42,1714,757,0,3678,2148
3.68,701,641,0,1214,2378
8.14,550,2385,0,2833,2521
16.55,816,2448,0,3659,2145
15.08,2767,2613,0,3610,1675
39.03,3303,2283,0,2681,3286
83.27,2261,2015,0,3526,3113
21.89,1768,458,0,1461,3884
6.12,1049,2267,0,1437,1739
25.69,2181,1900,0,4549,4512
7.89,1943,450,0,2760,4018
18.12,3352,1002,0,4790,4364
15.96,2425,3125,0,3596,2054
16.71,969,2720,0,3194,1201
10.03,249,2048,0,4437,3299
33.38,255,658,0,4983,1662
4.25,46,1549,0,1811,1541
117.08814494482542,24,77,1,4602,1415
2.14,866,2170,0,3003,1897
52.21,1234,2099,0,4894,4470
21.12,1209,2965,0,1897,4897
3.4,2674,210,0,1399,3726
80.01,1138,1317,0,2625,1440
344.5,3367,2854,0,2212,3574
6.68,869,2925,0,1468,4455
100.89,30,928,0,1181,3202
9.77,2059,1499,0,4846,3355
55.12,1907,2395,0,3212,1912
61.82,1173,3382,0,4282,3255
7.58,990,1536,0,1108,1378
121.18,3202,3409,0,4118,1637
1.45,1334,602,0,3319,4454
3.51,1635,802,0,4725,4596
30.7,3347,369,0,4662,3298
274.01,2230,2869,0,4336,2294
4.63,2684,754,0,4001,1425
587.29,1519,829,0,2573,3627
288.41,3452,91,0,4765,4555
36.82,1426,1988,0,2262,3440
281.4542431244655,29,623,1,4715,2613
3.39,2305,584,0,1561,4377
202.26,3256,2147,0,1373,3926
18.17,14,1198,0,1936,2903
29.79,3527,394,0,1697,3617
29.1,3086,183,0,1716,1153
31.9,689,3151,0,2682,4017
12.44,1374,2981,0,3696,1834
282.35,1789,736,0,3274,3075
65.35,1807,603,0,1703,1135
39.19,3019,1312,0,2602,2227
3.07,172,1125,0,4360,4764
17.02,285,3557,0,3829,3480
8.58,281,1859,0,3280,1230
35.79,2361,734,0,2088,1612
32.45,554,477,0,3604,2473
6.18,211,2379,0,4963,2311
74.48,1620,1969,0,3273,2503
11.67,868,3398,0,4515,1328
1045.48,2958,812,0,2273,2162
63.8,876,3156,0,2695,2929
50.16,433,2509,0,2773,4507
29.97,286,3620,0,3723,2947
10.81,2575,1047,0,2066,2811
11.3,2207,2150,0,1765,2178
1.13,117,2916,0,2641,4981
61.58,2737,779,0,4905,4402
131.58,2101,649,0,2099,1302
131.91,2412,2299,0,1526,4032
38.39,2155,1029,0,1143,4513
26.37,130,3552,0,3084,3036
8.07,1537,1110,0,2186,2814
82.02,2688,3633,0,3418,2749
45.55,2293,973,0,4240,2571
18.33,993,768,0,2267,4870
32.79,3069,1097,0,1685,4609
10.88,846,28,0,1832,1683
20.71,1933,2208,0,1767,1325
15.63,624,2975,0,3545,1505
456.68,2539,445,0,1123,1171
57.35,2541,810,0,4067,1798
23.33,751,1060,0,4085,4004
20.19,3252,1927,0,1539,3047
17.86,641,1638,0,1388,2810
6.24,661,1788,0,1929,2427
45.49,3241,3525,0,1252,4151
10.33,1233,2696,0,3034,3336
22.33,2080,735,0,3875,4102
17.93,536,1892,0,4735,2184
115.62,1952,936,0,3643,3431
8.59,2616,2531,0,1716,1629
7.35,3392,794,0,1392,2439
46.18,3035,2544,0,4285,2930
4.19,663,1595,0,1452,1109
165.82,1218,50,0,2699,1349
1.8,3329,2397,0,2959,3950
13.04,3357,1084,0,1482,1127
165.01,588,1115,0,4789,3110
9.64,198,3334,0,2691,2151
8.15,3496,372,0,3801,4927
406.77,3402,807,0,4609,2945
252.01,1679,397,0,2595,4017
12.0,2099,3205,0,1937,2507
24.38,985,2596,0,3735,4397
8.24,2406,2070,0,3602,4588
306.96,3327,441,0,2294,3280
107.12,3031,2088,0,2830,2534
18.93,931,647,0,3012,4881
0.6,548,961,0,4428,1731
19.07,2544,905,0,2397,1800
3.97,1133,1864,0,3316,4186
